master_record_id,vessel_id,ship_type,dwt,built_year,vessel_age,year,route,distance_nm,voyage_days,voyage_hours,loading_condition,cargo_utilization_pct,avg_speed_knots,design_speed_knots,speed_vs_design_pct,engine_load_pct,rpm,shaft_power_kw,sfoc_g_kwh,draft_m,trim_m,displacement_tonnes,admiralty_coefficient,wind_speed_knots,beaufort_number,wave_height_m,current_speed_knots,current_direction,seawater_temp_c,days_since_hull_cleaning,hull_fouling_pct,propeller_fouling_pct,turbocharger_efficiency_pct,fuel_type,fuel_quality_index,hfo_pct,vlsfo_pct,mgo_pct,lng_pct,fuel_consumption_t_day,fuel_total_voyage_t,fuel_per_nm,co2_emitted_tonnes,exhaust_temp_c,jacket_water_temp_c,engine_room_temp_c,nox_tier,nox_g_kwh,nox_kg_voyage,fuel_sulphur_pct,sox_kg_per_tonne_fuel,sox_kg_voyage,scrubber_fitted,optimal_fuel_estimate_t,excess_fuel_pct,efficiency_rating,efficiency_rating_encoded,is_efficient,cii_vessel_name,cii_dwt,cii_gt,cii_flag_state,cii_classification_society,cii_year_reduction_factor_pct,cii_distance_nm,cii_days_at_sea,cii_days_in_port,cii_avg_speed_knots,cii_cargo_utilization_pct,cii_num_voyages,cii_hull_condition_index,cii_scrubber_fitted,cii_hfo_consumed_t,cii_mgo_consumed_t,cii_lng_consumed_t,cii_vlsfo_consumed_t,cii_total_fuel_consumed_t,cii_primary_fuel_type,cii_co2_emitted_tonnes,cii_transport_work_M_dwt_nm,cii_cii_ref,cii_cii_required,cii_cii_attained,cii_cii_ratio,cii_cii_rating,cii_cii_rating_encoded,cii_is_compliant,cii_needs_corrective_action,cii_prev_year_cii_rating,cii_cii_trend,fleet_avg_health_pct,fleet_min_health_pct,fleet_critical_components,fleet_warning_components,fleet_failure_events,fleet_total_downtime_hrs,fleet_total_repair_cost_usd,fleet_avg_degradation,fleet_max_degradation,fleet_components_monitored,wx_avg_wind_knots,wx_max_wind_knots,wx_avg_wave_height_m,wx_max_wave_height_m,wx_avg_beaufort,wx_storm_hours,wx_piracy_zone_hours,wx_avg_current_speed,wx_avg_sst_c,wx_avg_pressure_hpa,wx_avg_visibility_nm,region_avg_piracy_risk,region_max_piracy_risk,region_avg_storm_prob,region_avg_ice_prob,region_restricted_zones,region_avoid_zones,region_composite_risk,composite_risk_score__moderate,composite_risk_score__safest,composite_risk_score__shortest,destination_lat__moderate,destination_lat__safest,destination_lat__shortest,destination_lon__moderate,destination_lon__safest,destination_lon__shortest,destination_port__moderate,destination_port__safest,destination_port__shortest,efficiency_score__moderate,efficiency_score__safest,efficiency_score__shortest,fuel_cost_usd__moderate,fuel_cost_usd__safest,fuel_cost_usd__shortest,fuel_total_t__moderate,fuel_total_t__safest,fuel_total_t__shortest,gc_distance_nm__moderate,gc_distance_nm__safest,gc_distance_nm__shortest,is_recommended__moderate,is_recommended__safest,is_recommended__shortest,origin_lat__moderate,origin_lat__safest,origin_lat__shortest,origin_lon__moderate,origin_lon__safest,origin_lon__shortest,origin_port__moderate,origin_port__safest,origin_port__shortest,origin_region__moderate,origin_region__safest,origin_region__shortest,passes_cape_good_hope__moderate,passes_cape_good_hope__safest,passes_cape_good_hope__shortest,passes_gulf_aden__moderate,passes_gulf_aden__safest,passes_gulf_aden__shortest,passes_malacca__moderate,passes_malacca__safest,passes_malacca__shortest,passes_panama__moderate,passes_panama__safest,passes_panama__shortest,passes_suez__moderate,passes_suez__safest,passes_suez__shortest,piracy_risk_score__moderate,piracy_risk_score__safest,piracy_risk_score__shortest,route_distance_nm__moderate,route_distance_nm__safest,route_distance_nm__shortest,storm_risk_score__moderate,storm_risk_score__safest,storm_risk_score__shortest,voyage_days__moderate,voyage_days__safest,voyage_days__shortest
MASTER-001912,IMO9000238,General Cargo,31344,2006,17,2020,Coastal,7995,32.34,776.2,Ballast,0.668,10.3,14.0,73.6,40.4,79,3324.4,207.1,16.24,1.84,40747.0,389.22,2.3,1,1.76,1.41,Favourable,8.7,1268,83.7,58.8,69.0,MGO,0.846,0.0,0.0,1.0,0.0,16.52,534.37,0.0668,1713.19,364.5,71.1,49.0,Tier1,13.65,35220.64,0.1,2.0,1068.74,0,358.01,49.3,E,4,0,MV GEN-0239,31344,20582,Panama,Bureau Veritas,1,66286,191,174,9.44,0.892,6,0.967,0,0.0,2030.6,0.0,403.4,2434.0,MGO,7781.2,2077.67,8.7799,8.6921,3.7452,0.4309,A,0,1,0,N/A,0.0,31.875,0.0,2.0,0.0,2.0,183.5,119509.0,0.6811,1.0,4.0,10.127,17.6,3.3119,8.46,3.4865,0,12,0.3219,20.6541,1009.1054,14.9351,0.0622,0.188,0.5515,0.1905,1,1,0.2772,0.132,0.167,0.198,40.713,40.713,40.713,-74.007,-74.007,-74.007,New York,New York,New York,0.663,0.737,0.673,451285.0,631061.0,460500.0,732.2,923.4,682.3,5858,5858,5858,1,0,0,35.689,35.689,35.689,139.692,139.692,139.692,Tokyo,Tokyo,Tokyo,Asia Pacific,Asia Pacific,Asia Pacific,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0.19,0.05,0.282,12149,12688,10597,0.147,0.329,0.211,41.49,49.87,38.73
MASTER-001905,IMO9000238,General Cargo,31344,2006,17,2021,Asia-Europe,11469,39.17,940.1,Laden,0.79,12.2,14.0,87.1,64.7,91,4474.8,199.4,8.15,0.45,40747.0,480.51,10.1,4,2.0,0.98,Beam,25.5,993,59.2,49.3,76.0,VLSFO,0.984,0.0,1.0,0.0,0.0,21.41,838.81,0.0731,2643.09,384.2,75.6,47.6,Tier1,12.01,50522.11,0.49,9.8,8220.34,0,583.68,43.7,E,4,0,MV GEN-0239,31344,20582,Panama,Bureau Veritas,2,72972,197,168,11.33,0.764,6,0.967,0,0.0,549.6,0.0,1122.6,1672.2,VLSFO,5299.3,2287.23,8.7799,8.6043,2.3169,0.2693,A,0,1,0,A,-1.4283,40.3,0.0,1.0,0.0,1.0,157.5,46012.0,0.5969,1.0,5.0,13.0071,30.2,5.2915,15.0,3.9558,1,21,0.4472,19.4584,1007.792,14.2265,0.0652,0.173,0.5512,0.1948,1,1,0.2772,0.137,0.234,0.184,23.129,23.129,23.129,113.264,113.264,113.264,Guangzhou,Guangzhou,Guangzhou,0.71,0.723,0.68,619742.0,603650.0,503682.0,931.6,937.9,778.0,7228,7228,7228,0,0,1,29.76,29.76,29.76,-95.37,-95.37,-95.37,Houston,Houston,Houston,Americas,Americas,Americas,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0.123,0.153,0.145,14236,14713,12465,0.212,0.387,0.32,48.62,53.31,40.58
MASTER-001906,IMO9000238,General Cargo,31344,2006,17,2021,Transpacific,11258,49.38,1185.1,Laden,0.669,9.5,14.0,67.9,32.5,75,2576.4,202.4,16.69,1.76,40747.0,394.05,15.6,4,1.25,0.19,Favourable,25.2,1100,74.0,51.0,73.6,HFO,0.894,1.0,0.0,0.0,0.0,12.52,618.0,0.0549,1924.45,367.9,73.6,41.8,Tier1,16.42,50135.89,2.7,54.0,33372.0,0,423.65,45.9,E,4,0,MV GEN-0239,31344,20582,Panama,Bureau Veritas,2,72972,197,168,11.33,0.764,6,0.967,0,0.0,549.6,0.0,1122.6,1672.2,VLSFO,5299.3,2287.23,8.7799,8.6043,2.3169,0.2693,A,0,1,0,A,-1.4283,40.3,0.0,1.0,0.0,1.0,157.5,46012.0,0.5969,1.0,5.0,15.1694,30.7,6.4186,15.0,4.4694,1,0,0.4853,13.8959,1006.751,13.4469,0.0652,0.173,0.5512,0.1948,1,1,0.2772,0.137,0.234,0.184,23.129,23.129,23.129,113.264,113.264,113.264,Guangzhou,Guangzhou,Guangzhou,0.71,0.723,0.68,619742.0,603650.0,503682.0,931.6,937.9,778.0,7228,7228,7228,0,0,1,29.76,29.76,29.76,-95.37,-95.37,-95.37,Houston,Houston,Houston,Americas,Americas,Americas,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0.123,0.153,0.145,14236,14713,12465,0.212,0.387,0.32,48.62,53.31,40.58
MASTER-001907,IMO9000238,General Cargo,31344,2006,17,2023,Middle East-Asia,8418,34.05,817.2,Laden,0.651,10.3,14.0,73.6,44.0,77,3621.8,198.6,16.97,2.12,40747.0,357.26,13.2,4,2.43,0.96,Favourable,10.9,906,59.2,34.4,76.0,HFO,0.969,1.0,0.0,0.0,0.0,17.26,587.8,0.0698,1830.41,362.7,72.8,49.2,Tier1,13.82,40903.54,2.7,54.0,31741.2,0,410.66,43.1,E,4,0,MV GEN-0239,31344,20582,Panama,Bureau Veritas,5,60127,196,169,10.32,0.891,6,0.967,0,0.0,2688.7,0.0,483.4,3172.1,MGO,10143.2,1884.62,8.7799,8.3409,5.3821,0.6453,A,0,1,0,A,1.9081,9.6286,0.0,11.0,1.0,11.0,872.0,778741.0,0.9038,1.0,14.0,9.6649,19.4,3.1132,10.25,3.3514,0,12,0.463,21.8108,1007.3622,15.1324,0.1202,0.308,0.543,0.1845,1,1,0.299,0.165,0.185,0.172,35.18,35.18,35.18,129.075,129.075,129.075,Busan,Busan,Busan,0.71,0.728,0.664,640223.0,664340.0,479915.0,938.8,1013.3,814.7,6169,6169,6169,0,0,1,29.76,29.76,29.76,-95.37,-95.37,-95.37,Houston,Houston,Houston,Americas,Americas,Americas,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0.197,0.029,0.172,13776,15670,12521,0.218,0.376,0.262,50.35,58.3,40.13
MASTER-001908,IMO9000238,General Cargo,31344,2006,17,2023,Transatlantic,8579,26.68,640.3,Laden,0.724,13.4,14.0,95.7,84.8,101,5320.2,203.1,16.88,0.24,40747.0,535.53,11.6,4,1.7,1.56,Against,10.3,262,7.8,13.3,75.7,HFO,0.905,1.0,0.0,0.0,0.0,25.93,691.89,0.0806,2154.55,392.7,82.9,49.8,Tier1,11.39,38801.52,2.7,54.0,37362.06,0,472.67,46.4,E,4,0,MV GEN-0239,31344,20582,Panama,Bureau Veritas,5,60127,196,169,10.32,0.891,6,0.967,0,0.0,2688.7,0.0,483.4,3172.1,MGO,10143.2,1884.62,8.7799,8.3409,5.3821,0.6453,A,0,1,0,A,1.9081,9.6286,0.0,11.0,1.0,11.0,872.0,778741.0,0.9038,1.0,14.0,21.7723,31.9,11.4838,15.0,5.6462,7,0,0.4695,5.6246,1006.4031,11.5615,0.1202,0.308,0.543,0.1845,1,1,0.299,0.165,0.185,0.172,35.18,35.18,35.18,129.075,129.075,129.075,Busan,Busan,Busan,0.71,0.728,0.664,640223.0,664340.0,479915.0,938.8,1013.3,814.7,6169,6169,6169,0,0,1,29.76,29.76,29.76,-95.37,-95.37,-95.37,Houston,Houston,Houston,Americas,Americas,Americas,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0.197,0.029,0.172,13776,15670,12521,0.218,0.376,0.262,50.35,58.3,40.13
MASTER-001909,IMO9000238,General Cargo,31344,2006,17,2023,Intra-Asia,14204,58.6,1406.4,Laden,0.685,10.1,14.0,72.1,42.2,77,2822.9,198.5,16.55,1.72,40747.0,432.18,18.0,5,2.87,1.38,Beam,19.4,291,8.9,3.6,74.6,HFO,0.831,1.0,0.0,0.0,0.0,13.45,788.07,0.0555,2454.05,370.4,73.1,42.6,Tier1,14.93,59273.99,2.7,54.0,42555.78,0,550.86,43.1,E,4,0,MV GEN-0239,31344,20582,Panama,Bureau Veritas,5,60127,196,169,10.32,0.891,6,0.967,0,0.0,2688.7,0.0,483.4,3172.1,MGO,10143.2,1884.62,8.7799,8.3409,5.3821,0.6453,A,0,1,0,A,1.9081,9.6286,0.0,11.0,1.0,11.0,872.0,778741.0,0.9038,1.0,14.0,9.6649,19.4,3.1132,10.25,3.3514,0,12,0.463,21.8108,1007.3622,15.1324,0.1202,0.308,0.543,0.1845,1,1,0.299,0.165,0.185,0.172,35.18,35.18,35.18,129.075,129.075,129.075,Busan,Busan,Busan,0.71,0.728,0.664,640223.0,664340.0,479915.0,938.8,1013.3,814.7,6169,6169,6169,0,0,1,29.76,29.76,29.76,-95.37,-95.37,-95.37,Houston,Houston,Houston,Americas,Americas,Americas,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0.197,0.029,0.172,13776,15670,12521,0.218,0.376,0.262,50.35,58.3,40.13
MASTER-001911,IMO9000238,General Cargo,31344,2006,17,2023,West Africa,17599,55.55,1333.2,Ballast,0.832,13.2,14.0,94.3,83.7,100,5016.4,195.7,12.65,1.86,40747.0,542.91,3.1,2,1.01,1.05,Against,24.5,1113,73.7,51.4,73.6,HFO,0.921,1.0,0.0,0.0,0.0,23.56,1308.82,0.0744,4075.67,412.8,76.3,49.1,Tier1,12.53,83798.94,2.7,54.0,70676.28,0,927.94,41.0,E,4,0,MV GEN-0239,31344,20582,Panama,Bureau Veritas,5,60127,196,169,10.32,0.891,6,0.967,0,0.0,2688.7,0.0,483.4,3172.1,MGO,10143.2,1884.62,8.7799,8.3409,5.3821,0.6453,A,0,1,0,A,1.9081,9.6286,0.0,11.0,1.0,11.0,872.0,778741.0,0.9038,1.0,14.0,21.7723,31.9,11.4838,15.0,5.6462,7,0,0.4695,5.6246,1006.4031,11.5615,0.1202,0.308,0.543,0.1845,1,1,0.299,0.165,0.185,0.172,35.18,35.18,35.18,129.075,129.075,129.075,Busan,Busan,Busan,0.71,0.728,0.664,640223.0,664340.0,479915.0,938.8,1013.3,814.7,6169,6169,6169,0,0,1,29.76,29.76,29.76,-95.37,-95.37,-95.37,Houston,Houston,Houston,Americas,Americas,Americas,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0.197,0.029,0.172,13776,15670,12521,0.218,0.376,0.262,50.35,58.3,40.13
MASTER-001913,IMO9000239,Container Ship,170244,2015,8,2020,Asia-Europe,13181,38.14,915.4,Ballast,0.793,14.4,21.0,68.6,38.6,112,8422.4,174.7,15.92,-0.64,221317.0,1297.16,9.3,3,0.23,1.07,Beam,26.8,1072,70.6,50.7,78.9,HFO,0.902,1.0,0.0,0.0,0.0,35.31,1346.85,0.1022,4194.09,415.2,71.4,47.2,Tier2,12.22,94210.43,2.7,54.0,72729.9,0,971.4,38.7,D,3,0,MV CON-0240,170244,148573,Malta,RINA,1,170792,298,67,18.02,0.861,9,0.739,0,0.0,4075.5,24419.5,0.0,28495.0,LNG,80219.7,29076.31,5.4897,5.4348,2.7589,0.5076,A,0,1,0,N/A,0.0,9.0571,0.0,5.0,1.0,6.0,349.9,308133.0,0.9094,1.0,7.0,13.515,31.2,5.6501,15.0,4.1062,2,21,0.4382,19.5398,1005.9513,13.7018,0.2367,0.55,0.3641,0.1449,2,2,0.2766,0.118,0.068,0.158,44.411,44.411,44.411,8.933,8.933,8.933,Genoa,Genoa,Genoa,0.681,0.698,0.701,1578898.0,1682767.0,1476487.0,2424.8,2394.4,2067.1,5300,5300,5300,1,0,0,33.754,33.754,33.754,-118.216,-118.216,-118.216,Long Beach,Long Beach,Long Beach,Americas,Americas,Americas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013,0.0,0.0,7175,7739,6373,0.234,0.208,0.349,16.61,17.06,13.69
MASTER-001914,IMO9000239,Container Ship,170244,2015,8,2020,Transpacific,17111,47.53,1140.7,Ballast,0.771,15.0,21.0,71.4,33.1,111,17278.0,174.7,15.38,1.42,221317.0,714.7,12.3,4,2.52,0.15,Beam,20.8,1392,99.0,73.0,75.1,MGO,0.849,0.0,0.0,1.0,0.0,72.44,3443.23,0.2012,11039.0,402.9,65.0,42.4,Tier2,11.26,221927.4,0.1,2.0,6886.46,0,2483.38,38.7,D,3,0,MV CON-0240,170244,148573,Malta,RINA,1,170792,298,67,18.02,0.861,9,0.739,0,0.0,4075.5,24419.5,0.0,28495.0,LNG,80219.7,29076.31,5.4897,5.4348,2.7589,0.5076,A,0,1,0,N/A,0.0,9.0571,0.0,5.0,1.0,6.0,349.9,308133.0,0.9094,1.0,7.0,14.3143,28.3,5.8957,15.0,4.2653,0,0,0.469,9.0673,1005.4082,13.5816,0.2367,0.55,0.3641,0.1449,2,2,0.2766,0.118,0.068,0.158,44.411,44.411,44.411,8.933,8.933,8.933,Genoa,Genoa,Genoa,0.681,0.698,0.701,1578898.0,1682767.0,1476487.0,2424.8,2394.4,2067.1,5300,5300,5300,1,0,0,33.754,33.754,33.754,-118.216,-118.216,-118.216,Long Beach,Long Beach,Long Beach,Americas,Americas,Americas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013,0.0,0.0,7175,7739,6373,0.234,0.208,0.349,16.61,17.06,13.69
MASTER-001920,IMO9000239,Container Ship,170244,2015,8,2020,Coastal,15691,48.43,1162.3,Laden,0.914,13.5,21.0,64.3,23.4,103,15776.8,186.6,10.36,0.27,221317.0,570.59,9.3,3,1.28,1.0,Favourable,21.8,1017,60.7,39.5,75.5,MGO,0.872,0.0,0.0,1.0,0.0,70.65,3421.81,0.2181,10970.32,387.7,65.0,42.3,Tier2,12.71,233072.04,0.1,2.0,6843.62,0,2310.55,48.1,E,4,0,MV CON-0240,170244,148573,Malta,RINA,1,170792,298,67,18.02,0.861,9,0.739,0,0.0,4075.5,24419.5,0.0,28495.0,LNG,80219.7,29076.31,5.4897,5.4348,2.7589,0.5076,A,0,1,0,N/A,0.0,9.0571,0.0,5.0,1.0,6.0,349.9,308133.0,0.9094,1.0,7.0,10.127,17.6,3.3119,8.46,3.4865,0,12,0.3219,20.6541,1009.1054,14.9351,0.2367,0.55,0.3641,0.1449,2,2,0.2766,0.118,0.068,0.158,44.411,44.411,44.411,8.933,8.933,8.933,Genoa,Genoa,Genoa,0.681,0.698,0.701,1578898.0,1682767.0,1476487.0,2424.8,2394.4,2067.1,5300,5300,5300,1,0,0,33.754,33.754,33.754,-118.216,-118.216,-118.216,Long Beach,Long Beach,Long Beach,Americas,Americas,Americas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013,0.0,0.0,7175,7739,6373,0.234,0.208,0.349,16.61,17.06,13.69
MASTER-001915,IMO9000239,Container Ship,170244,2015,8,2022,Middle East-Asia,7610,19.33,463.9,Ballast,0.723,16.4,21.0,78.1,49.1,123,9791.5,176.8,15.0,1.96,221317.0,1648.26,13.2,4,0.19,2.31,Against,14.9,834,48.0,34.9,81.7,LNG,0.88,0.0,0.0,0.0,1.0,41.55,803.11,0.1055,2208.55,390.8,73.1,48.5,Tier2,8.28,37611.67,0.001,0.02,16.06,0,572.35,40.3,E,4,0,MV CON-0240,170244,148573,Malta,RINA,3,130102,332,33,14.64,0.907,11,0.739,0,0.0,4091.0,0.0,21706.7,25797.7,VLSFO,81513.6,22149.08,5.4897,5.325,3.6802,0.6911,A,0,1,0,A,0.2638,37.0571,15.0,1.0,3.0,4.0,352.1,268776.0,0.6295,0.8501,7.0,9.9703,18.6,3.2857,10.2,3.3784,0,12,0.3943,24.9784,1006.9649,14.9027,0.2463,0.566,0.394,0.1404,2,2,0.2766,0.319,0.166,0.312,41.35,41.35,41.35,2.148,2.148,2.148,Barcelona,Barcelona,Barcelona,0.762,0.689,0.72,1881357.0,2192874.0,1702401.0,2635.0,3442.6,2640.6,2769,2769,2769,0,1,0,27.189,27.189,27.189,56.277,56.277,56.277,Bandar Abbas,Bandar Abbas,Bandar Abbas,Middle East,Middle East,Middle East,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0.508,0.087,0.556,9384,9536,8582,0.273,0.342,0.229,19.75,24.38,18.53
MASTER-001916,IMO9000239,Container Ship,170244,2015,8,2022,Transatlantic,8203,17.0,408.0,Laden,0.715,20.1,21.0,95.7,85.9,150,42735.0,173.8,17.35,0.83,221317.0,695.26,14.2,4,1.25,0.98,Against,16.8,1026,65.0,51.3,76.5,HFO,0.863,1.0,0.0,0.0,0.0,178.26,3030.36,0.3694,9436.54,458.7,78.7,53.9,Tier2,10.82,188656.22,2.7,54.0,163639.44,0,2196.92,37.9,D,3,0,MV CON-0240,170244,148573,Malta,RINA,3,130102,332,33,14.64,0.907,11,0.739,0,0.0,4091.0,0.0,21706.7,25797.7,VLSFO,81513.6,22149.08,5.4897,5.325,3.6802,0.6911,A,0,1,0,A,0.2638,37.0571,15.0,1.0,3.0,4.0,352.1,268776.0,0.6295,0.8501,7.0,21.6692,32.0,11.3428,15.0,5.5385,8,0,0.3783,7.4338,1005.2062,11.7738,0.2463,0.566,0.394,0.1404,2,2,0.2766,0.319,0.166,0.312,41.35,41.35,41.35,2.148,2.148,2.148,Barcelona,Barcelona,Barcelona,0.762,0.689,0.72,1881357.0,2192874.0,1702401.0,2635.0,3442.6,2640.6,2769,2769,2769,0,1,0,27.189,27.189,27.189,56.277,56.277,56.277,Bandar Abbas,Bandar Abbas,Bandar Abbas,Middle East,Middle East,Middle East,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0.508,0.087,0.556,9384,9536,8582,0.273,0.342,0.229,19.75,24.38,18.53
MASTER-001919,IMO9000239,Container Ship,170244,2015,8,2022,West Africa,11242,24.52,588.5,Laden,0.683,19.1,21.0,91.0,80.7,142,40592.7,171.6,16.35,-0.27,221317.0,628.05,5.1,2,1.22,0.92,Against,12.5,434,23.3,18.5,83.5,VLSFO,0.973,0.0,1.0,0.0,0.0,167.18,4099.18,0.3646,12916.52,423.8,75.5,52.3,Tier2,9.68,231235.76,0.49,9.8,40171.96,0,3009.89,36.2,D,3,0,MV CON-0240,170244,148573,Malta,RINA,3,130102,332,33,14.64,0.907,11,0.739,0,0.0,4091.0,0.0,21706.7,25797.7,VLSFO,81513.6,22149.08,5.4897,5.325,3.6802,0.6911,A,0,1,0,A,0.2638,37.0571,15.0,1.0,3.0,4.0,352.1,268776.0,0.6295,0.8501,7.0,21.6692,32.0,11.3428,15.0,5.5385,8,0,0.3783,7.4338,1005.2062,11.7738,0.2463,0.566,0.394,0.1404,2,2,0.2766,0.319,0.166,0.312,41.35,41.35,41.35,2.148,2.148,2.148,Barcelona,Barcelona,Barcelona,0.762,0.689,0.72,1881357.0,2192874.0,1702401.0,2635.0,3442.6,2640.6,2769,2769,2769,0,1,0,27.189,27.189,27.189,56.277,56.277,56.277,Bandar Abbas,Bandar Abbas,Bandar Abbas,Middle East,Middle East,Middle East,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0.508,0.087,0.556,9384,9536,8582,0.273,0.342,0.229,19.75,24.38,18.53
MASTER-001917,IMO9000239,Container Ship,170244,2015,8,2023,Intra-Asia,6731,17.42,418.1,Laden,0.62,16.1,21.0,76.7,46.2,119,13257.1,174.9,10.03,0.22,221317.0,1151.79,23.7,6,0.3,1.46,Beam,20.7,195,6.6,10.8,79.1,HFO,0.836,1.0,0.0,0.0,0.0,55.65,969.39,0.144,3018.68,387.6,72.2,46.1,Tier2,11.2,62076.32,2.7,54.0,52347.06,0,698.36,38.8,D,3,0,MV CON-0240,170244,148573,Malta,RINA,5,192711,304,61,17.22,0.791,10,0.739,0,0.0,5394.0,0.0,21610.5,27004.5,VLSFO,85387.8,32807.89,5.4897,5.2152,2.6027,0.4991,A,0,1,0,A,-1.0775,15.96,0.0,3.0,1.0,3.0,156.4,193040.0,0.8405,1.0,5.0,9.6649,19.4,3.1132,10.25,3.3514,0,12,0.463,21.8108,1007.3622,15.1324,0.2487,0.565,0.3743,0.1529,2,2,0.2766,0.309,0.148,0.334,53.55,53.55,53.55,9.993,9.993,9.993,Hamburg,Hamburg,Hamburg,0.73,0.673,0.755,1915278.0,1880470.0,1855383.0,2842.4,3072.5,2622.5,2637,2637,2637,0,1,0,24.986,24.986,24.986,55.028,55.028,55.028,Jebel Ali,Jebel Ali,Jebel Ali,Middle East,Middle East,Middle East,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0.557,0.042,0.674,8736,9711,8653,0.219,0.327,0.149,20.45,22.11,18.68
MASTER-001918,IMO9000239,Container Ship,170244,2015,8,2023,Americas,15691,35.92,862.1,Laden,0.667,18.2,21.0,86.7,73.3,137,19203.3,178.5,13.38,1.55,221317.0,1148.63,21.5,6,1.78,1.53,Beam,28.9,1142,74.2,55.3,78.3,HFO,0.892,1.0,0.0,0.0,0.0,82.27,2955.03,0.1883,9201.96,444.8,73.4,49.5,Tier2,9.19,152138.44,2.7,54.0,159571.62,0,2085.9,41.7,E,4,0,MV CON-0240,170244,148573,Malta,RINA,5,192711,304,61,17.22,0.791,10,0.739,0,0.0,5394.0,0.0,21610.5,27004.5,VLSFO,85387.8,32807.89,5.4897,5.2152,2.6027,0.4991,A,0,1,0,A,-1.0775,15.96,0.0,3.0,1.0,3.0,156.4,193040.0,0.8405,1.0,5.0,21.7723,31.9,11.4838,15.0,5.6462,7,0,0.4695,5.6246,1006.4031,11.5615,0.2487,0.565,0.3743,0.1529,2,2,0.2766,0.309,0.148,0.334,53.55,53.55,53.55,9.993,9.993,9.993,Hamburg,Hamburg,Hamburg,0.73,0.673,0.755,1915278.0,1880470.0,1855383.0,2842.4,3072.5,2622.5,2637,2637,2637,0,1,0,24.986,24.986,24.986,55.028,55.028,55.028,Jebel Ali,Jebel Ali,Jebel Ali,Middle East,Middle East,Middle East,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0.557,0.042,0.674,8736,9711,8653,0.219,0.327,0.149,20.45,22.11,18.68
MASTER-001923,IMO9000240,Bulk Carrier,132842,2003,20,2020,Middle East-Asia,17536,54.94,1318.6,Partial,0.928,13.3,15.5,85.8,62.4,99,7676.1,186.2,14.52,0.65,172695.0,950.46,9.2,3,1.66,1.97,Favourable,20.6,1285,83.8,53.4,68.6,VLSFO,0.988,0.0,1.0,0.0,0.0,34.3,1884.6,0.1075,5938.37,409.0,72.5,48.8,Tier1,14.16,143319.0,0.49,9.8,18469.08,0,1328.43,41.9,E,4,0,MV BUL-0241,132842,84378,Greece,DNV,1,76996,189,176,13.62,0.945,6,0.901,0,0.0,3081.0,0.0,8313.2,11394.2,VLSFO,36072.6,10228.3,3.0869,3.056,3.5267,1.154,D,3,0,0,N/A,0.0,24.8143,0.0,4.0,0.0,5.0,248.2,305049.0,0.7517,1.0,7.0,10.127,17.6,3.3119,8.46,3.4865,0,12,0.3219,20.6541,1009.1054,14.9351,0.2367,0.55,0.3641,0.1449,2,2,0.2766,0.133,0.085,0.202,53.55,53.55,53.55,9.993,9.993,9.993,Hamburg,Hamburg,Hamburg,0.694,0.672,0.704,670224.0,622088.0,537286.0,957.7,929.6,795.6,5883,5883,5883,0,1,0,-12.05,-12.05,-12.05,-77.147,-77.147,-77.147,Callao,Callao,Callao,Americas,Americas,Americas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034,0.0,0.065,6989,7560,6307,0.261,0.225,0.395,23.11,23.68,17.76
